stt,age,inc,eth,sex,edu,kid,mar,pop2008
ME,18-29,$0-20k,Other,Female,Coll,No Kids,Married,0
ME,18-29,$0-20k,Other,Female,Coll,No Kids,Single,40
ME,18-29,$0-20k,Other,Female,Post-Grad,Kids,Married,0
ME,18-29,$0-20k,Other,Female,Post-Grad,Kids,Single,0
ME,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Married,0
ME,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,White,Male,< HS,Kids,Married,378
ME,18-29,$20-40k,White,Male,< HS,Kids,Single,901
ME,18-29,$20-40k,White,Male,< HS,No Kids,Married,39
ME,18-29,$20-40k,White,Male,< HS,No Kids,Single,1450
ME,18-29,$20-40k,White,Male,HS,Kids,Married,1369
ME,18-29,$20-40k,White,Male,HS,Kids,Single,1654
ME,18-29,$20-40k,White,Male,HS,No Kids,Married,567
ME,18-29,$20-40k,White,Male,HS,No Kids,Single,5207
ME,18-29,$20-40k,White,Male,Some Coll,Kids,Married,757
ME,18-29,$20-40k,White,Male,Some Coll,Kids,Single,910
ME,18-29,$20-40k,White,Male,Some Coll,No Kids,Married,602
ME,18-29,$20-40k,White,Male,Some Coll,No Kids,Single,3127
ME,18-29,$20-40k,White,Male,Coll,Kids,Married,41
ME,18-29,$20-40k,White,Male,Coll,Kids,Single,0
ME,18-29,$20-40k,White,Male,Coll,No Kids,Married,170
ME,18-29,$20-40k,White,Male,Coll,No Kids,Single,1317
ME,18-29,$20-40k,White,Male,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,White,Male,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,White,Male,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,White,Male,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,White,Female,< HS,Kids,Married,744
ME,18-29,$20-40k,White,Female,< HS,Kids,Single,791
ME,18-29,$20-40k,White,Female,< HS,No Kids,Married,44
ME,18-29,$20-40k,White,Female,< HS,No Kids,Single,1007
ME,18-29,$20-40k,White,Female,HS,Kids,Married,1433
ME,18-29,$20-40k,White,Female,HS,Kids,Single,2705
ME,18-29,$20-40k,White,Female,HS,No Kids,Married,523
ME,18-29,$20-40k,White,Female,HS,No Kids,Single,2782
ME,18-29,$20-40k,White,Female,Some Coll,Kids,Married,1261
ME,18-29,$20-40k,White,Female,Some Coll,Kids,Single,891
ME,18-29,$20-40k,White,Female,Some Coll,No Kids,Married,542
ME,18-29,$20-40k,White,Female,Some Coll,No Kids,Single,4276
ME,18-29,$20-40k,White,Female,Coll,Kids,Married,241
ME,18-29,$20-40k,White,Female,Coll,Kids,Single,47
ME,18-29,$20-40k,White,Female,Coll,No Kids,Married,566
ME,18-29,$20-40k,White,Female,Coll,No Kids,Single,1974
ME,18-29,$20-40k,White,Female,Post-Grad,Kids,Married,122
ME,18-29,$20-40k,White,Female,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,White,Female,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,White,Female,Post-Grad,No Kids,Single,231
ME,18-29,$20-40k,Black,Male,< HS,Kids,Married,0
ME,18-29,$20-40k,Black,Male,< HS,Kids,Single,0
ME,18-29,$20-40k,Black,Male,< HS,No Kids,Married,0
ME,18-29,$20-40k,Black,Male,< HS,No Kids,Single,0
ME,18-29,$20-40k,Black,Male,HS,Kids,Married,0
ME,18-29,$20-40k,Black,Male,HS,Kids,Single,78
ME,18-29,$20-40k,Black,Male,HS,No Kids,Married,0
ME,18-29,$20-40k,Black,Male,HS,No Kids,Single,0
ME,18-29,$20-40k,Black,Male,Some Coll,Kids,Married,9
ME,18-29,$20-40k,Black,Male,Some Coll,Kids,Single,0
ME,18-29,$20-40k,Black,Male,Some Coll,No Kids,Married,0
ME,18-29,$20-40k,Black,Male,Some Coll,No Kids,Single,127
ME,18-29,$20-40k,Black,Male,Coll,Kids,Married,0
ME,18-29,$20-40k,Black,Male,Coll,Kids,Single,0
ME,18-29,$20-40k,Black,Male,Coll,No Kids,Married,0
ME,18-29,$20-40k,Black,Male,Coll,No Kids,Single,0
ME,18-29,$20-40k,Black,Male,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Black,Male,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,Black,Female,< HS,Kids,Married,0
ME,18-29,$20-40k,Black,Female,< HS,Kids,Single,142
ME,18-29,$20-40k,Black,Female,< HS,No Kids,Married,0
ME,18-29,$20-40k,Black,Female,< HS,No Kids,Single,0
ME,18-29,$20-40k,Black,Female,HS,Kids,Married,0
ME,18-29,$20-40k,Black,Female,HS,Kids,Single,76
ME,18-29,$20-40k,Black,Female,HS,No Kids,Married,0
ME,18-29,$20-40k,Black,Female,HS,No Kids,Single,0
ME,18-29,$20-40k,Black,Female,Some Coll,Kids,Married,0
ME,18-29,$20-40k,Black,Female,Some Coll,Kids,Single,0
ME,18-29,$20-40k,Black,Female,Some Coll,No Kids,Married,0
ME,18-29,$20-40k,Black,Female,Some Coll,No Kids,Single,0
ME,18-29,$20-40k,Black,Female,Coll,Kids,Married,0
ME,18-29,$20-40k,Black,Female,Coll,Kids,Single,0
ME,18-29,$20-40k,Black,Female,Coll,No Kids,Married,0
ME,18-29,$20-40k,Black,Female,Coll,No Kids,Single,0
ME,18-29,$20-40k,Black,Female,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Black,Female,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Black,Female,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Black,Female,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,< HS,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,< HS,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,< HS,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,< HS,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,HS,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,HS,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,HS,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,HS,No Kids,Single,63
ME,18-29,$20-40k,Hispanic,Male,Some Coll,Kids,Married,50
ME,18-29,$20-40k,Hispanic,Male,Some Coll,Kids,Single,27
ME,18-29,$20-40k,Hispanic,Male,Some Coll,No Kids,Married,29
ME,18-29,$20-40k,Hispanic,Male,Some Coll,No Kids,Single,22
ME,18-29,$20-40k,Hispanic,Male,Coll,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,Coll,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,Coll,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,Coll,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Male,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Male,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,< HS,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,< HS,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,< HS,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,< HS,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,HS,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,HS,Kids,Single,21
ME,18-29,$20-40k,Hispanic,Female,HS,No Kids,Married,15
ME,18-29,$20-40k,Hispanic,Female,HS,No Kids,Single,24
ME,18-29,$20-40k,Hispanic,Female,Some Coll,Kids,Married,101
ME,18-29,$20-40k,Hispanic,Female,Some Coll,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,Some Coll,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,Some Coll,No Kids,Single,206
ME,18-29,$20-40k,Hispanic,Female,Coll,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,Coll,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,Coll,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,Coll,No Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Hispanic,Female,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Hispanic,Female,Post-Grad,No Kids,Single,29
ME,18-29,$20-40k,Other,Male,< HS,Kids,Married,0
ME,18-29,$20-40k,Other,Male,< HS,Kids,Single,42
ME,18-29,$20-40k,Other,Male,< HS,No Kids,Married,0
ME,18-29,$20-40k,Other,Male,< HS,No Kids,Single,0
ME,18-29,$20-40k,Other,Male,HS,Kids,Married,0
ME,18-29,$20-40k,Other,Male,HS,Kids,Single,0
ME,18-29,$20-40k,Other,Male,HS,No Kids,Married,0
ME,18-29,$20-40k,Other,Male,HS,No Kids,Single,54
ME,18-29,$20-40k,Other,Male,Some Coll,Kids,Married,79
ME,18-29,$20-40k,Other,Male,Some Coll,Kids,Single,0
ME,18-29,$20-40k,Other,Male,Some Coll,No Kids,Married,0
ME,18-29,$20-40k,Other,Male,Some Coll,No Kids,Single,17
ME,18-29,$20-40k,Other,Male,Coll,Kids,Married,0
ME,18-29,$20-40k,Other,Male,Coll,Kids,Single,0
ME,18-29,$20-40k,Other,Male,Coll,No Kids,Married,0
ME,18-29,$20-40k,Other,Male,Coll,No Kids,Single,0
ME,18-29,$20-40k,Other,Male,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Other,Male,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Other,Male,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Other,Male,Post-Grad,No Kids,Single,0
ME,18-29,$20-40k,Other,Female,< HS,Kids,Married,54
ME,18-29,$20-40k,Other,Female,< HS,Kids,Single,0
ME,18-29,$20-40k,Other,Female,< HS,No Kids,Married,0
ME,18-29,$20-40k,Other,Female,< HS,No Kids,Single,41
ME,18-29,$20-40k,Other,Female,HS,Kids,Married,0
ME,18-29,$20-40k,Other,Female,HS,Kids,Single,0
ME,18-29,$20-40k,Other,Female,HS,No Kids,Married,20
ME,18-29,$20-40k,Other,Female,HS,No Kids,Single,9
ME,18-29,$20-40k,Other,Female,Some Coll,Kids,Married,136
ME,18-29,$20-40k,Other,Female,Some Coll,Kids,Single,83
ME,18-29,$20-40k,Other,Female,Some Coll,No Kids,Married,0
ME,18-29,$20-40k,Other,Female,Some Coll,No Kids,Single,56
ME,18-29,$20-40k,Other,Female,Coll,Kids,Married,53
ME,18-29,$20-40k,Other,Female,Coll,Kids,Single,0
ME,18-29,$20-40k,Other,Female,Coll,No Kids,Married,36
ME,18-29,$20-40k,Other,Female,Coll,No Kids,Single,77
ME,18-29,$20-40k,Other,Female,Post-Grad,Kids,Married,0
ME,18-29,$20-40k,Other,Female,Post-Grad,Kids,Single,0
ME,18-29,$20-40k,Other,Female,Post-Grad,No Kids,Married,0
ME,18-29,$20-40k,Other,Female,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,White,Male,< HS,Kids,Married,219
ME,18-29,$40-75k,White,Male,< HS,Kids,Single,1157
ME,18-29,$40-75k,White,Male,< HS,No Kids,Married,170
ME,18-29,$40-75k,White,Male,< HS,No Kids,Single,882
ME,18-29,$40-75k,White,Male,HS,Kids,Married,1680
ME,18-29,$40-75k,White,Male,HS,Kids,Single,2764
ME,18-29,$40-75k,White,Male,HS,No Kids,Married,990
ME,18-29,$40-75k,White,Male,HS,No Kids,Single,6166
ME,18-29,$40-75k,White,Male,Some Coll,Kids,Married,901
ME,18-29,$40-75k,White,Male,Some Coll,Kids,Single,1184
ME,18-29,$40-75k,White,Male,Some Coll,No Kids,Married,1592
ME,18-29,$40-75k,White,Male,Some Coll,No Kids,Single,4927
ME,18-29,$40-75k,White,Male,Coll,Kids,Married,695
ME,18-29,$40-75k,White,Male,Coll,Kids,Single,377
ME,18-29,$40-75k,White,Male,Coll,No Kids,Married,986
ME,18-29,$40-75k,White,Male,Coll,No Kids,Single,1310
ME,18-29,$40-75k,White,Male,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,White,Male,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,White,Male,Post-Grad,No Kids,Married,71
ME,18-29,$40-75k,White,Male,Post-Grad,No Kids,Single,288
ME,18-29,$40-75k,White,Female,< HS,Kids,Married,253
ME,18-29,$40-75k,White,Female,< HS,Kids,Single,1366
ME,18-29,$40-75k,White,Female,< HS,No Kids,Married,105
ME,18-29,$40-75k,White,Female,< HS,No Kids,Single,817
ME,18-29,$40-75k,White,Female,HS,Kids,Married,2015
ME,18-29,$40-75k,White,Female,HS,Kids,Single,2299
ME,18-29,$40-75k,White,Female,HS,No Kids,Married,777
ME,18-29,$40-75k,White,Female,HS,No Kids,Single,2581
ME,18-29,$40-75k,White,Female,Some Coll,Kids,Married,1834
ME,18-29,$40-75k,White,Female,Some Coll,Kids,Single,2420
ME,18-29,$40-75k,White,Female,Some Coll,No Kids,Married,1584
ME,18-29,$40-75k,White,Female,Some Coll,No Kids,Single,4648
ME,18-29,$40-75k,White,Female,Coll,Kids,Married,1082
ME,18-29,$40-75k,White,Female,Coll,Kids,Single,165
ME,18-29,$40-75k,White,Female,Coll,No Kids,Married,1668
ME,18-29,$40-75k,White,Female,Coll,No Kids,Single,2228
ME,18-29,$40-75k,White,Female,Post-Grad,Kids,Married,97
ME,18-29,$40-75k,White,Female,Post-Grad,Kids,Single,23
ME,18-29,$40-75k,White,Female,Post-Grad,No Kids,Married,291
ME,18-29,$40-75k,White,Female,Post-Grad,No Kids,Single,238
ME,18-29,$40-75k,Black,Male,< HS,Kids,Married,0
ME,18-29,$40-75k,Black,Male,< HS,Kids,Single,0
ME,18-29,$40-75k,Black,Male,< HS,No Kids,Married,0
ME,18-29,$40-75k,Black,Male,< HS,No Kids,Single,0
ME,18-29,$40-75k,Black,Male,HS,Kids,Married,0
ME,18-29,$40-75k,Black,Male,HS,Kids,Single,0
ME,18-29,$40-75k,Black,Male,HS,No Kids,Married,0
ME,18-29,$40-75k,Black,Male,HS,No Kids,Single,34
ME,18-29,$40-75k,Black,Male,Some Coll,Kids,Married,0
ME,18-29,$40-75k,Black,Male,Some Coll,Kids,Single,36
ME,18-29,$40-75k,Black,Male,Some Coll,No Kids,Married,0
ME,18-29,$40-75k,Black,Male,Some Coll,No Kids,Single,36
ME,18-29,$40-75k,Black,Male,Coll,Kids,Married,0
ME,18-29,$40-75k,Black,Male,Coll,Kids,Single,0
ME,18-29,$40-75k,Black,Male,Coll,No Kids,Married,0
ME,18-29,$40-75k,Black,Male,Coll,No Kids,Single,57
ME,18-29,$40-75k,Black,Male,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Black,Male,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Black,Male,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Black,Male,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,Black,Female,< HS,Kids,Married,0
ME,18-29,$40-75k,Black,Female,< HS,Kids,Single,0
ME,18-29,$40-75k,Black,Female,< HS,No Kids,Married,0
ME,18-29,$40-75k,Black,Female,< HS,No Kids,Single,0
ME,18-29,$40-75k,Black,Female,HS,Kids,Married,0
ME,18-29,$40-75k,Black,Female,HS,Kids,Single,0
ME,18-29,$40-75k,Black,Female,HS,No Kids,Married,0
ME,18-29,$40-75k,Black,Female,HS,No Kids,Single,35
ME,18-29,$40-75k,Black,Female,Some Coll,Kids,Married,0
ME,18-29,$40-75k,Black,Female,Some Coll,Kids,Single,0
ME,18-29,$40-75k,Black,Female,Some Coll,No Kids,Married,0
ME,18-29,$40-75k,Black,Female,Some Coll,No Kids,Single,0
ME,18-29,$40-75k,Black,Female,Coll,Kids,Married,0
ME,18-29,$40-75k,Black,Female,Coll,Kids,Single,0
ME,18-29,$40-75k,Black,Female,Coll,No Kids,Married,0
ME,18-29,$40-75k,Black,Female,Coll,No Kids,Single,41
ME,18-29,$40-75k,Black,Female,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Black,Female,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Black,Female,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Black,Female,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,< HS,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,< HS,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,< HS,No Kids,Married,35
ME,18-29,$40-75k,Hispanic,Male,< HS,No Kids,Single,19
ME,18-29,$40-75k,Hispanic,Male,HS,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,HS,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,HS,No Kids,Married,30
ME,18-29,$40-75k,Hispanic,Male,HS,No Kids,Single,147
ME,18-29,$40-75k,Hispanic,Male,Some Coll,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,Some Coll,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,Some Coll,No Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,Some Coll,No Kids,Single,77
ME,18-29,$40-75k,Hispanic,Male,Coll,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,Coll,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,Coll,No Kids,Married,110
ME,18-29,$40-75k,Hispanic,Male,Coll,No Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Male,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Hispanic,Male,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,< HS,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,< HS,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,< HS,No Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,< HS,No Kids,Single,9
ME,18-29,$40-75k,Hispanic,Female,HS,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,HS,Kids,Single,50
ME,18-29,$40-75k,Hispanic,Female,HS,No Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,HS,No Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,Some Coll,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,Some Coll,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,Some Coll,No Kids,Married,13
ME,18-29,$40-75k,Hispanic,Female,Some Coll,No Kids,Single,84
ME,18-29,$40-75k,Hispanic,Female,Coll,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,Coll,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,Coll,No Kids,Married,109
ME,18-29,$40-75k,Hispanic,Female,Coll,No Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Hispanic,Female,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Hispanic,Female,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,Other,Male,< HS,Kids,Married,0
ME,18-29,$40-75k,Other,Male,< HS,Kids,Single,43
ME,18-29,$40-75k,Other,Male,< HS,No Kids,Married,0
ME,18-29,$40-75k,Other,Male,< HS,No Kids,Single,46
ME,18-29,$40-75k,Other,Male,HS,Kids,Married,28
ME,18-29,$40-75k,Other,Male,HS,Kids,Single,13
ME,18-29,$40-75k,Other,Male,HS,No Kids,Married,0
ME,18-29,$40-75k,Other,Male,HS,No Kids,Single,125
ME,18-29,$40-75k,Other,Male,Some Coll,Kids,Married,14
ME,18-29,$40-75k,Other,Male,Some Coll,Kids,Single,0
ME,18-29,$40-75k,Other,Male,Some Coll,No Kids,Married,12
ME,18-29,$40-75k,Other,Male,Some Coll,No Kids,Single,98
ME,18-29,$40-75k,Other,Male,Coll,Kids,Married,13
ME,18-29,$40-75k,Other,Male,Coll,Kids,Single,0
ME,18-29,$40-75k,Other,Male,Coll,No Kids,Married,0
ME,18-29,$40-75k,Other,Male,Coll,No Kids,Single,0
ME,18-29,$40-75k,Other,Male,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Other,Male,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Other,Male,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Other,Male,Post-Grad,No Kids,Single,0
ME,18-29,$40-75k,Other,Female,< HS,Kids,Married,0
ME,18-29,$40-75k,Other,Female,< HS,Kids,Single,64
ME,18-29,$40-75k,Other,Female,< HS,No Kids,Married,0
ME,18-29,$40-75k,Other,Female,< HS,No Kids,Single,0
ME,18-29,$40-75k,Other,Female,HS,Kids,Married,19
ME,18-29,$40-75k,Other,Female,HS,Kids,Single,7
ME,18-29,$40-75k,Other,Female,HS,No Kids,Married,71
ME,18-29,$40-75k,Other,Female,HS,No Kids,Single,182
ME,18-29,$40-75k,Other,Female,Some Coll,Kids,Married,0
ME,18-29,$40-75k,Other,Female,Some Coll,Kids,Single,0
ME,18-29,$40-75k,Other,Female,Some Coll,No Kids,Married,101
ME,18-29,$40-75k,Other,Female,Some Coll,No Kids,Single,159
ME,18-29,$40-75k,Other,Female,Coll,Kids,Married,44
ME,18-29,$40-75k,Other,Female,Coll,Kids,Single,0
ME,18-29,$40-75k,Other,Female,Coll,No Kids,Married,12
ME,18-29,$40-75k,Other,Female,Coll,No Kids,Single,9
ME,18-29,$40-75k,Other,Female,Post-Grad,Kids,Married,0
ME,18-29,$40-75k,Other,Female,Post-Grad,Kids,Single,0
ME,18-29,$40-75k,Other,Female,Post-Grad,No Kids,Married,0
ME,18-29,$40-75k,Other,Female,Post-Grad,No Kids,Single,0
ME,18-29,$75-150k,White,Male,< HS,Kids,Married,0
ME,18-29,$75-150k,White,Male,< HS,Kids,Single,433
ME,18-29,$75-150k,White,Male,< HS,No Kids,Married,58
ME,18-29,$75-150k,White,Male,< HS,No Kids,Single,1727
ME,18-29,$75-150k,White,Male,HS,Kids,Married,136
ME,18-29,$75-150k,White,Male,HS,Kids,Single,1506
ME,18-29,$75-150k,White,Male,HS,No Kids,Married,741
ME,18-29,$75-150k,White,Male,HS,No Kids,Single,4938
ME,18-29,$75-150k,White,Male,Some Coll,Kids,Married,398
ME,18-29,$75-150k,White,Male,Some Coll,Kids,Single,908
ME,18-29,$75-150k,White,Male,Some Coll,No Kids,Married,539
ME,18-29,$75-150k,White,Male,Some Coll,No Kids,Single,3358
ME,18-29,$75-150k,White,Male,Coll,Kids,Married,598
ME,18-29,$75-150k,White,Male,Coll,Kids,Single,20
ME,18-29,$75-150k,White,Male,Coll,No Kids,Married,682
ME,18-29,$75-150k,White,Male,Coll,No Kids,Single,1682
ME,18-29,$75-150k,White,Male,Post-Grad,Kids,Married,37
ME,18-29,$75-150k,White,Male,Post-Grad,Kids,Single,0
ME,18-29,$75-150k,White,Male,Post-Grad,No Kids,Married,160
ME,18-29,$75-150k,White,Male,Post-Grad,No Kids,Single,63
ME,18-29,$75-150k,White,Female,< HS,Kids,Married,0
ME,18-29,$75-150k,White,Female,< HS,Kids,Single,621
ME,18-29,$75-150k,White,Female,< HS,No Kids,Married,39
ME,18-29,$75-150k,White,Female,< HS,No Kids,Single,796
ME,18-29,$75-150k,White,Female,HS,Kids,Married,152
ME,18-29,$75-150k,White,Female,HS,Kids,Single,698
ME,18-29,$75-150k,White,Female,HS,No Kids,Married,469
ME,18-29,$75-150k,White,Female,HS,No Kids,Single,3367
ME,18-29,$75-150k,White,Female,Some Coll,Kids,Married,825
ME,18-29,$75-150k,White,Female,Some Coll,Kids,Single,1256
ME,18-29,$75-150k,White,Female,Some Coll,No Kids,Married,646
ME,18-29,$75-150k,White,Female,Some Coll,No Kids,Single,3270
ME,18-29,$75-150k,White,Female,Coll,Kids,Married,490
ME,18-29,$75-150k,White,Female,Coll,Kids,Single,122
ME,18-29,$75-150k,White,Female,Coll,No Kids,Married,853
ME,18-29,$75-150k,White,Female,Coll,No Kids,Single,1955
ME,18-29,$75-150k,White,Female,Post-Grad,Kids,Married,154
ME,18-29,$75-150k,White,Female,Post-Grad,Kids,Single,0
ME,18-29,$75-150k,White,Female,Post-Grad,No Kids,Married,314
ME,18-29,$75-150k,White,Female,Post-Grad,No Kids,Single,199
ME,18-29,$75-150k,Black,Male,< HS,Kids,Married,0
ME,18-29,$75-150k,Black,Male,< HS,Kids,Single,0
ME,18-29,$75-150k,Black,Male,< HS,No Kids,Married,0
ME,18-29,$75-150k,Black,Male,< HS,No Kids,Single,0
ME,18-29,$75-150k,Black,Male,HS,Kids,Married,0
ME,18-29,$75-150k,Black,Male,HS,Kids,Single,11
ME,18-29,$75-150k,Black,Male,HS,No Kids,Married,0
ME,18-29,$75-150k,Black,Male,HS,No Kids,Single,0
ME,18-29,$75-150k,Black,Male,Some Coll,Kids,Married,0
ME,18-29,$75-150k,Black,Male,Some Coll,Kids,Single,0
ME,18-29,$75-150k,Black,Male,Some Coll,No Kids,Married,0
ME,18-29,$75-150k,Black,Male,Some Coll,No Kids,Single,0
ME,18-29,$75-150k,Black,Male,Coll,Kids,Married,0
ME,18-29,$75-150k,Black,Male,Coll,Kids,Single,0
ME,18-29,$75-150k,Black,Male,Coll,No Kids,Married,0
ME,18-29,$75-150k,Black,Male,Coll,No Kids,Single,83
ME,18-29,$75-150k,Black,Male,Post-Grad,Kids,Married,0
ME,18-29,$75-150k,Black,Male,Post-Grad,Kids,Single,0
ME,18-29,$75-150k,Black,Male,Post-Grad,No Kids,Married,0
ME,18-29,$75-150k,Black,Male,Post-Grad,No Kids,Single,0
ME,18-29,$75-150k,Black,Female,< HS,Kids,Married,0
ME,18-29,$75-150k,Black,Female,< HS,Kids,Single,0
ME,18-29,$75-150k,Black,Female,< HS,No Kids,Married,0
ME,18-29,$75-150k,Black,Female,< HS,No Kids,Single,0
ME,18-29,$75-150k,Black,Female,HS,Kids,Married,0
ME,18-29,$75-150k,Black,Female,HS,Kids,Single,0
ME,18-29,$75-150k,Black,Female,HS,No Kids,Married,0
ME,18-29,$75-150k,Black,Female,HS,No Kids,Single,43
ME,18-29,$75-150k,Black,Female,Some Coll,Kids,Married,0
ME,18-29,$75-150k,Black,Female,Some Coll,Kids,Single,0
ME,18-29,$75-150k,Black,Female,Some Coll,No Kids,Married,0
ME,18-29,$75-150k,Black,Female,Some Coll,No Kids,Single,0
ME,18-29,$75-150k,Black,Female,Coll,Kids,Married,0
ME,18-29,$75-150k,Black,Female,Coll,Kids,Single,0
ME,18-29,$75-150k,Black,Female,Coll,No Kids,Married,0
ME,18-29,$75-150k,Black,Female,Coll,No Kids,Single,0
ME,18-29,$75-150k,Black,Female,Post-Grad,Kids,Married,0
ME,18-29,$75-150k,Black,Female,Post-Grad,Kids,Single,0
ME,18-29,$75-150k,Black,Female,Post-Grad,No Kids,Married,0
ME,18-29,$75-150k,Black,Female,Post-Grad,No Kids,Single,0
ME,18-29,$75-150k,Hispanic,Male,< HS,Kids,Married,0
ME,18-29,$75-150k,Hispanic,Male,< HS,Kids,Single,0
ME,18-29,$75-150k,Hispanic,Male,< HS,No Kids,Married,0
ME,18-29,$75-150k,Hispanic,Male,< HS,No Kids,Single,0
ME,18-29,$75-150k,Hispanic,Male,HS,Kids,Married,0
ME,18-29,$75-150k,Hispanic,Male,HS,Kids,Single,52
ME,18-29,$75-150k,Hispanic,Male,HS,No Kids,Married,0
ME,18-29,$75-150k,Hispanic,Male,HS,No Kids,Single,50
